OTU ID	group	OTU769	OTU147	OTU524	OTU178	OTU476	OTU544	OTU82	OTU388	OTU240	OTU689	OTU574	OTU1	OTU164	OTU413	OTU561	OTU540	OTU11	OTU484	OTU12	OTU3	OTU89	OTU117	OTU424	OTU729	OTU673	OTU714	OTU188	OTU614	OTU205	OTU307	OTU389	OTU106	OTU162	OTU519	OTU367	OTU411	OTU480	OTU742	OTU509	OTU332	OTU590	OTU706	OTU91	OTU522	OTU515	OTU404	OTU575	OTU136	OTU535	OTU620	OTU122	OTU213	OTU14	OTU559	OTU406	OTU276	OTU325	OTU151	OTU622	OTU321	OTU435	OTU144	OTU124	OTU595	OTU149	OTU141	OTU65	OTU465	OTU351	OTU366	OTU30	OTU602	OTU208	OTU397	OTU172	OTU84	OTU439	OTU655	OTU64	OTU693	OTU270	OTU310	OTU316	OTU643	OTU569	OTU720	OTU505	OTU71	OTU102	OTU770	OTU704	OTU340	OTU566	OTU345	OTU201	OTU572	OTU608	OTU104	OTU423	OTU691	OTU221	OTU161	OTU668	OTU482	OTU483	OTU523	OTU501	OTU195	OTU481	OTU184	OTU665	OTU702	OTU31	OTU563	OTU547	OTU267	OTU253	OTU676	OTU116	OTU732	OTU108	OTU385	OTU303	OTU629	OTU111	OTU347	OTU376	OTU719	OTU567	OTU637	OTU362	OTU17	OTU43	OTU99	OTU264	OTU169	OTU328	OTU462	OTU317	OTU562	OTU611	OTU292	OTU219	OTU597	OTU370	OTU176	OTU249	OTU741	OTU261	OTU733	OTU175	OTU312	OTU171	OTU448	OTU72	OTU697	OTU512	OTU186	OTU5	OTU740	OTU77	OTU641	OTU667	OTU173	OTU191	OTU545	OTU543	OTU723	OTU81	OTU299	OTU630	OTU174	OTU153	OTU10	OTU712	OTU487	OTU207	OTU114	OTU363	OTU488	OTU514	OTU93	OTU156	OTU771	OTU334	OTU19	OTU533	OTU235	OTU459	OTU709	OTU606	OTU657	OTU410	OTU583	OTU380	OTU51	OTU634	OTU466	OTU700	OTU450	OTU727	OTU684	OTU131	OTU428	OTU777	OTU607	OTU329	OTU613	OTU13	OTU69	OTU222	OTU335	OTU701	OTU275	OTU659	OTU239	OTU280	OTU414	OTU417	OTU596	OTU244	OTU245	OTU390	OTU443	OTU511	OTU326	OTU118	OTU146	OTU314	OTU215	OTU308	OTU80	OTU300	OTU438	OTU763	OTU238	OTU580	OTU568	OTU402	OTU63	OTU677	OTU444	OTU586	OTU525	OTU166	OTU679	OTU534	OTU434	OTU273	OTU508	OTU430	OTU38	OTU320	OTU87	OTU467	OTU449	OTU57	OTU148	OTU409	OTU494	OTU764	OTU277	OTU293	OTU394	OTU660	OTU255	OTU479	OTU302	OTU650	OTU536	OTU731	OTU160	OTU6	OTU425	OTU145	OTU553	OTU386	OTU499	OTU7	OTU674	OTU183	OTU150	OTU686	OTU421	OTU470	OTU565	OTU23	OTU685	OTU530	OTU56	OTU725	OTU452	OTU8	OTU721	OTU713	OTU167	OTU159	OTU722	OTU775	OTU516	OTU631	OTU558	OTU125	OTU39	OTU359	OTU199	OTU495	OTU135	OTU105	OTU464	OTU671	OTU776	OTU194	OTU291	OTU165	OTU478	OTU694	OTU617	OTU757	OTU83	OTU154	OTU286	OTU399	OTU758	OTU187	OTU279	OTU688	OTU41	OTU579	OTU517	OTU281	OTU282	OTU492	OTU374	OTU504	OTU520	OTU468	OTU750	OTU440	OTU477	OTU633	OTU123	OTU357	OTU407	OTU130	OTU309	OTU551	OTU395	OTU591	OTU262	OTU85	OTU453	OTU204	OTU170	OTU338	OTU25	OTU218	OTU333	OTU16	OTU696	OTU288	OTU577	OTU361	OTU257	OTU618	OTU73	OTU513	OTU537	OTU228	OTU703	OTU745	OTU621	OTU773	OTU33	OTU224	OTU48	OTU46	OTU231	OTU717	OTU259	OTU554	OTU90	OTU101	OTU496	OTU432	OTU403	OTU379	OTU384	OTU142	OTU609	OTU67	OTU137	OTU666	OTU429	OTU330	OTU664	OTU29	OTU472	OTU582	OTU458	OTU528	OTU576	OTU401	OTU44	OTU431	OTU375	OTU233	OTU226	OTU521	OTU229	OTU549	OTU254	OTU589	OTU75	OTU455	OTU475	OTU296	OTU442	OTU441	OTU53	OTU585	OTU60	OTU126	OTU412	OTU497	OTU227	OTU272	OTU274	OTU298	OTU234	OTU640	OTU778	OTU507	OTU436	OTU408	OTU324	OTU642	OTU711	OTU342	OTU604	OTU210	OTU695	OTU121	OTU134	OTU456	OTU360	OTU615	OTU416	OTU767	OTU531	OTU446	OTU129	OTU383	OTU232	OTU225	OTU418	OTU624	OTU217	OTU747	OTU266	OTU680	OTU110	OTU635	OTU140	OTU644	OTU445	OTU707	OTU755	OTU371	OTU283	OTU216	OTU311	OTU638	OTU256	OTU290	OTU155	OTU168	OTU127	OTU392	OTU753	OTU556	OTU687	OTU766	OTU662	OTU295	OTU474	OTU241	OTU180	OTU570	OTU419	OTU594	OTU539	OTU541	OTU605	OTU212	OTU726	OTU648	OTU107	OTU762	OTU616	OTU752	OTU341	OTU196	OTU705	OTU323	OTU699	OTU132	OTU179	OTU736	OTU647	OTU158	OTU305	OTU203	OTU658	OTU532	OTU4	OTU400	OTU59	OTU715	OTU177	OTU58	OTU738	OTU301	OTU734	OTU230	OTU427	OTU381	OTU454	OTU344	OTU318	OTU690	OTU94	OTU538	OTU32	OTU331	OTU760	OTU358	OTU527	OTU209	OTU70	OTU294	OTU557	OTU598	OTU748	OTU350	OTU724	OTU346	OTU678	OTU698	OTU120	OTU206	OTU315	OTU190	OTU743	OTU746	OTU377	OTU284	OTU670	OTU490	OTU152	OTU251	OTU623	OTU588	OTU26	OTU599	OTU396	OTU76	OTU243	OTU552	OTU415	OTU247	OTU683	OTU269	OTU749	OTU756	OTU263	OTU649	OTU486	OTU258	OTU97	OTU368	OTU546	OTU236	OTU420	OTU398	OTU289	OTU42	OTU506	OTU584	OTU571	OTU692	OTU313	OTU28	OTU113	OTU426	OTU573	OTU92	OTU461	OTU49	OTU37	OTU491	OTU103	OTU601	OTU200	OTU62	OTU645	OTU119	OTU382	OTU163	OTU663	OTU355	OTU55	OTU460	OTU503	OTU518	OTU304	OTU250	OTU352	OTU297	OTU246	OTU365	OTU68	OTU669	OTU473	OTU653	OTU581	OTU18	OTU737	OTU100	OTU548	OTU35	OTU306	OTU192	OTU646	OTU369	OTU189	OTU139	OTU378	OTU610	OTU759	OTU772	OTU348	OTU343	OTU319	OTU744	OTU185	OTU542	OTU654	OTU211	OTU489	OTU675	OTU498	OTU128	OTU22	OTU2	OTU708	OTU265	OTU754	OTU36	OTU252	OTU560	OTU78	OTU248	OTU40	OTU632	OTU578	OTU115	OTU322	OTU682	OTU242	OTU66	OTU181	OTU356	OTU143	OTU88	OTU636	OTU735	OTU471	OTU24	OTU353	OTU214	OTU739	OTU15	OTU661	OTU625	OTU9	OTU52	OTU133	OTU672	OTU327	OTU364	OTU339	OTU336	OTU730	OTU79	OTU433	OTU202	OTU157	OTU457	OTU372	OTU603	OTU619	OTU656	OTU182	OTU587	OTU95	OTU220	OTU555	OTU20	OTU447	OTU500	OTU774	OTU485	OTU393	OTU639	OTU728	OTU223	OTU349	OTU45	OTU651	OTU716	OTU422	OTU278	OTU593	OTU373	OTU564	OTU34	OTU268	OTU627	OTU626	OTU502	OTU405	OTU526	OTU74	OTU98	OTU681	OTU138	OTU27	OTU437	OTU550	OTU54	OTU21	OTU718	OTU652	OTU271	OTU47	OTU287	OTU285	OTU761	OTU237	OTU765	OTU592	OTU193	OTU96	OTU529	OTU469	OTU600	OTU109	OTU628	OTU751	OTU387	OTU197	OTU61	OTU354	OTU50	OTU463
S1_1	S1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	185	0	0	71	0	0	0	0	0	0	0	0	0	9344	0	0	0	0	0	0	0	0	0	3	0	0	0	17	0	0	0	0	0	0	1	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6044	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	14	1834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	568	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1568	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	105	0	0	0	0	0	0	0	0	0	0	0	0	17	7	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	3	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3582	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	6	0	0	0	0	0	11	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	5	0	0	220	0	0	0	0	0	1	0	37	0	0	0	0	0	0	0	0	0	0	1	4	30	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	12	0	0	389	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	1	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	7	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	240	0	0	0	0	415	0	0	0	426	1	0	0	0	0	0	0	10	0	0	0	0	0	16	0	0	0	0	0	5	0	1	0	0	0	0	0	0	14	0	0	0	0	9	2	0	0	0	14	0	0	0	0	0	0	0	0	0	1	2437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	44	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	20	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1_10	F	0	0	0	0	0	0	0	0	0	0	0	9	0	1	0	0	532	0	1	33	0	0	0	2	0	1	0	14	0	12	0	0	0	4219	0	0	791	0	0	0	0	0	0	0	121	0	0	0	0	38	0	0	223	0	0	0	0	0	2	0	5	0	0	44	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	46	33	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	191	0	0	0	1	0	4	75	0	105	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	602	2	97	0	0	0	0	19	0	0	2239	1	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	1	3	0	61	0	0	0	0	5	0	0	0	0	0	20	0	0	0	377	0	0	0	1	6	0	1022	0	0	0	0	16	0	1	2	0	0	0	0	0	1	0	0	0	7	0	10	0	0	513	0	8	0	7	0	0	0	0	0	26	0	0	1	0	0	1	0	0	0	156	0	0	0	0	3	115	0	0	8	158	0	0	0	0	0	0	79	0	67	0	0	0	0	52	136	0	0	0	0	0	0	1	532	0	7	0	2	18	7	0	20	0	0	0	2	0	0	2	0	0	0	0	571	0	0	282	0	3	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	38	0	0	4	0	4	0	0	240	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	28	0	0	29	0	0	0	0	0	1203	0	35	3256	13	0	0	0	0	0	17	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	1	0	0	17	209	0	0	0	0	0	0	303	0	0	265	0	0	0	47	0	0	89	41	1	145	2	57	248	0	0	0	0	0	4	0	1	0	1	0	0	130	0	0	0	350	0	0	0	0	0	0	0	0	0	0	2	0	278	0	1	6	0	0	0	1	374	0	62	12	0	0	0	0	0	0	2	0	0	0	0	1	0	10	1021	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	72	1	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	454	0	0	9	1	0	0	617	0	0	0	0	0	89	60	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	25	0	0	0	2345	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	2	0	81	37	15	5	3	0	0	0	0	0	0	0	0	19	0	4	0	0	0	0	14	261	0	0	0	1	0	1	0	0	289	0	0	26	0	0	0	0	0	0	14	0	0	0	0	37	0	0	2	1	0	0	5	6	0	0	0	0	51	0	0	0	0	241	1	2	0	15	0	5	0	0	0	0	0	2	6	0	0	0	1	0	42	0	7	0	0	2	0	0	0	84	1794	0	0	0	0	0	0	1	0	0	30	11	0	0	0	3	0	0	0	0	61	0	0	0	1	0	0	51	1005	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	1	162	297	0	2	0	0	0	3	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	20	0	0	0	0	9	0	0	0	4	32	0	0	266	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
S1_2	S2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1587	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	288	0	0	0	0	0	9	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	17	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	19	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1_3	S3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6293	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	286	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S1_4	S4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	10	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	2	0	1	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18180	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	859	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
S1_5	S5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	112	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	49	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256	0	0	0	0	0	0	0	381	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
